ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
OLED,Universal Display Corporation,OLED.3Q17,1300,1310,3Q17,2017/3F,103.0,11/03/2017,5,9/30/2017,0.22,0.11,0.11,2.678,128.85,2.734,136.1,2.554,117.55,139.43927,15.78052,5.6267023,22.535288,4.3555856,2.4124265,3.5,3.5,4.6,8.774283109,9.051314238,7.932580669,142.2,141.4,1.30,1.33,0.4830459,191.046,198.886,299.99475,0.021,0.020,0.022,0.002,116.904,11.425,3.214,0,-0.239890891,-0.03060673,0.106107013,-0.03,4.46,-0.54,97.590,94.937,57.027496,11/2/2017,11/8/2017,10/27/2017,11/4/2016,10/6/2017,9/29/2017,8/4/2017
BWLD,"Buffalo Wild Wings, Inc.",BWLD.3Q17,3400,3435,3Q17,2017/3F,54.1,10/26/2017,4,9/30/2017,0.77,0.83,0.86,5.303,105.7,5.262,109.15,5.165,109.05,-25.977654,0.091695786,1.2993097,18.045748,3.506267,2.5930762,2.9,5.7,2.8,12.49986453,12.58176369,7.962572025,124.6,133.9,1.72,1.71,0.45825756,1812.72,1986.79,2073.904,0.050,0.048,0.047,-0.001,-44.023,-3.415,-1.294,-0.496238936,0.031158382,-0.006509354,0.569827499,0.01,14.13,7.45,-7.227,-9.815,14.40840284,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
QEP,"QEP Resources, Inc.",QEP.3Q17,2100,2105,3Q17,2017/3F,50.3,10/26/2017,4,9/30/2017,-0.21,-0.20,-0.22,-0.390,8.57,-0.328,8.4,-0.472,7.93,-50.718803,5.9268594,0.59878826,18.045748,3.506267,2.5930762,1.8,4.1,3.0,5.253982597,7.494240131,6.047668159,13.2,14.7,1.41,1.43,0.47899607,2018.6,1377.1,1535.743,-0.045,-0.039,-0.060,-0.020,-68.765,2.421,-1.994,-0.559675066,-0.407158655,-0.298930578,-0.131238279,-0.02,57.03,11.63,7.151,-3.719,-23.92039037,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
HAE,Haemonetics Corporation,HAE.3Q17,2300,2325,3Q17,2017/2F,12.7,11/07/2017,2,9/30/2017,0.41,0.41,0.42,1.715,44.87,1.735,47.56,1.703,42.92,20.95666,10.810816,3.6391377,19.48663,4.211509,1.4943361,2.2,7.0,10.2,1.281124263,3.758129208,6.14227974,45.9,45.0,1.67,1.78,0.70710677,909.675,886.116,889.58356,0.038,0.036,0.040,0.003,1.470,6.599,2.145,-0.682444288,-0.782646678,-0.65910585,-0.791425282,-0.11,-3.58,-1.87,0.613,-2.090,-2.208639349,11/6/2017,11/10/2017,10/31/2017,11/8/2016,10/10/2017,10/3/2017,8/8/2017
SIVB,SVB Financial Group,SIVB.3Q17,4800,4810,3Q17,2017/3F,73.5,10/26/2017,4,9/30/2017,2.33,2.29,2.28,10.387,187.09,10.506,185.18,9.998,179.14,48.926483,3.371656,3.4178495,18.045748,3.506267,2.5930762,3.5,3.9,3.5,2.791712138,2.822943652,2.580139298,199.8,199.1,1.40,1.33,0.59824306,1479.21,1607.07,1891.862,0.056,0.057,0.056,-0.001,30.881,-0.135,0.825,-0.09768053,0.009191883,-0.011063456,0.08200055,0.07,7.89,-0.37,1.420,1.975,27.89678274,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
PODD,Insulet Corporation,PODD.3Q17,2300,2325,3Q17,2017/3F,20.0,11/03/2017,5,9/30/2017,-0.10,-0.10,-0.10,-0.300,55.08,-0.273,57.56,-0.334,53.65,66.98837,7.287979,4.502535,22.535288,4.3555856,2.4124265,11.8,11.8,11.4,7.940784674,7.895770469,7.943680837,59.4,56.8,1.53,1.56,0.49918234,324.225,366.989,447.06668,-0.005,-0.005,-0.006,-0.001,44.453,2.932,2.090,0,0.039897789,0.005701053,-0.000364587,-0.03,3.25,-4.47,-1.202,-4.213,37.8877878,11/2/2017,11/8/2017,10/27/2017,11/4/2016,10/6/2017,9/29/2017,8/4/2017
MDR,"McDermott International, Inc.",MDR.3Q17,3100,3110,3Q17,2017/3F,18.9,11/01/2017,3,9/30/2017,0.65,0.60,0.60,1.252,21.809977,1.228,18.449982,1.263,20.099977,38.342964,-8.208942,-15.521974,21.35216,3.3476949,1.9400477,12.1,7.6,6.0,7.718453564,8.061355419,7.793018071,25.3,25.8,1.57,1.57,0.6462062,3070.27,2635.98,3175.27,0.057,0.067,0.063,-0.004,16.991,-11.557,-17.462,0.587266107,1.017495531,-0.042536501,-0.009568117,0.00,37.27,1.87,8.162,8.162,3.419894667,10/31/2017,11/6/2017,10/25/2017,11/2/2016,10/4/2017,9/27/2017,8/2/2017
ALGN,"Align Technology, Inc.",ALGN.3Q17,2300,2325,3Q17,2017/3F,147.7,10/27/2017,5,9/30/2017,0.82,0.81,0.81,3.892,186.27,3.945,200.88,3.789,173.06,118.70377,16.075348,6.851065,18.800236,4.2098045,3.0189514,5.4,3.7,1.0,5.690206575,5.199822368,3.470864275,208.2,188.2,1.08,1.07,0.19462474,845.486,1079.87,1398.9055,0.021,0.020,0.022,0.002,99.904,11.866,3.832,0.454058048,4.417249392,0.094307877,0.639420653,0.01,3.64,-9.62,0.719,0.719,65.45578519,10/26/2017,11/1/2017,10/20/2017,10/28/2016,9/29/2017,9/22/2017,7/28/2017
GEF,Greif Class A,GEF.3Q17,2200,2235,3Q17,2017/4F,11.3,12/07/2017,4,9/30/2017,0.90,0.91,0.90,3.344,58.54,3.455,54.57,3.313,57.28,-4.367691,-4.7311425,-1.7110944,14.151657,7.793081,2.7431011,10.6,8.9,8.2,6.561034709,6.584802612,5.22671801,62.4,62.4,1.79,1.79,0.69863814,3616.7,3323.6,3613.375,0.057,0.063,0.058,-0.005,-18.519,-12.524,-4.454,0.181403961,0.290982983,-0.003609509,0.255287677,0.00,14.40,0.00,-0.550,-0.105,-0.091934637,12/6/2017,12/12/2017,11/30/2017,12/8/2016,11/9/2017,11/2/2017,9/7/2017
GIII,"G-III Apparel Group, Ltd.",GIII.3Q17,2400,2440,3Q17,2017/3F,20.6,12/05/2017,2,9/30/2017,1.52,1.53,1.61,1.754,29.02,1.854,28.82,1.599,27.54,-20.815092,4.6477795,13.7332325,16.27618,7.209873,2.0675063,12.0,12.0,11.7,13.13896241,14.65864577,23.55271613,33.0,28.7,1.50,1.43,0.75592893,2344.14,2386.43,2811.1,0.060,0.064,0.058,-0.006,-37.091,-2.562,11.666,0,0.023484573,-0.103671471,-0.442146615,0.07,14.50,-12.99,-0.572,-5.338,19.92031193,12/4/2017,12/8/2017,11/28/2017,12/6/2016,11/7/2017,10/31/2017,9/5/2017
TVTY,"Tivity Health, Inc.",TVTY.3Q17,3350,3365,3Q17,2017/3F,16.8,10/27/2017,5,9/30/2017,0.36,0.36,0.37,1.626,40.8,1.633,41.2,1.612,40.8,64.71537,0.98040104,6.3225865,18.800236,4.2098045,3.0189514,9.8,9.5,8.8,11.49896736,11.68436749,11.72497734,43.9,43.3,1.13,1.11,0.35355338,770.598,500.998,555.61334,0.040,0.040,0.040,0.000,45.915,-3.229,3.304,0.030603638,0.116932424,-0.015867365,-0.019275942,0.01,6.45,-1.38,0.348,-1.577,-27.89841915,10/26/2017,11/1/2017,10/20/2017,10/28/2016,9/29/2017,9/22/2017,7/28/2017
CTRL,Control4 Corporation,CTRL.3Q17,1300,1315,3Q17,2017/3F,15.7,11/03/2017,5,9/30/2017,0.25,0.26,0.26,1.149,29.46,1.159,28.65,1.106,22.28,164.93391,28.590656,-2.7494907,22.535288,4.3555856,2.4124265,3.2,3.2,1.7,5.794093117,6.482360955,3.883476495,27.5,23.7,1.50,1.64,0.5,163.179,208.802,242.40266,0.039,0.040,0.050,0.009,142.399,24.235,-5.162,0,0.949379878,-0.106175488,0.491986143,-0.14,-4.01,-13.94,-4.891,-4.891,48.55015658,11/2/2017,11/8/2017,10/27/2017,11/4/2016,10/6/2017,9/29/2017,8/4/2017
CREE,"Cree, Inc.",CREE.3Q17,1300,1310,3Q17,2018/1F,28.3,10/18/2017,3,9/30/2017,0.04,0.04,0.11,0.377,28.19,0.374,29.39,0.549,26.25,9.950912,11.961901,20.204496,16.869057,3.2500386,2.5208712,11.0,6.3,6.8,14.2709416,13.51504494,12.5667407,24.1,24.7,2.07,2.00,0.59361684,1616.62,1473,1465.7478,0.013,0.013,0.021,0.008,-6.918,8.712,17.684,0.732571024,0.617729204,0.055930015,0.135612005,0.07,-17.88,2.37,1.310,-64.659,-9.332570425,10/17/2017,10/23/2017,10/11/2017,10/19/2016,9/20/2017,9/13/2017,7/19/2017
EXPR,"Express, Inc.",EXPR.3Q17,3500,3525,3Q17,2017/3F,14.5,11/30/2017,4,9/30/2017,0.08,0.08,0.09,0.511,6.76,0.537,7.83,0.501,6.37,-36.090225,22.91994,7.407403,17.196156,5.3834796,1.4475346,4.2,3.3,2.1,11.83607813,10.59356779,10.99098354,7.2,7.2,1.88,1.80,0.35355338,2350.12,2192.54,2148.14,0.076,0.069,0.079,0.010,-53.286,17.536,5.960,0.255173441,0.954472501,0.11728913,0.076889806,0.08,-8.47,0.29,-6.250,-12.791,-8.594454751,11/29/2017,12/5/2017,11/23/2017,12/1/2016,11/2/2017,10/26/2017,8/31/2017
IMAX,IMAX Corporation,IMAX.3Q17,3400,3430,3Q17,2017/3F,28.2,10/26/2017,4,9/30/2017,0.01,0.03,0.05,0.884,22.65,0.867,20.9,0.860,21.1,-24.013155,-0.9478688,-8.733624,18.045748,3.506267,2.5930762,5.1,6.4,3.8,13.28850667,12.73399327,9.031236231,28.0,28.7,1.44,1.44,0.6291529,373.805,377.334,363.43915,0.039,0.041,0.041,-0.001,-42.059,-4.454,-11.327,-0.196112694,0.356929213,0.043545916,0.471393985,0.00,33.97,2.55,-71.532,-81.481,-2.773063496,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
INGN,"Inogen, Inc.",INGN.3Q17,2300,2325,3Q17,2017/3F,16.0,11/08/2017,3,9/30/2017,0.32,0.29,0.29,1.309,95.1,1.321,98.01,1.289,93.48,57.889427,4.845953,4.9357653,18.238008,4.432678,1.5052676,11.7,6.9,8.9,7.527656774,7.77367211,6.270852543,105.2,105.2,1.33,1.33,0.5163978,159.005,202.829,241.80533,0.014,0.013,0.014,0.000,39.651,0.413,3.430,0.686823003,0.30763946,-0.031647249,0.200419994,0.00,7.34,0.00,9.787,9.787,52.0740417,11/7/2017,11/13/2017,11/1/2017,11/9/2016,10/11/2017,10/4/2017,8/9/2017
ENDP,Endo International Plc,ENDP.3Q17,2300,2310,3Q17,2017/3F,55.8,11/10/2017,5,9/30/2017,0.74,0.67,0.67,3.174,8.565,3.092,6.32,3.237,7.59,-53.526733,-16.732544,-26.340324,17.791546,6.16343,1.3757229,2.4,4.8,5.2,9.830052774,10.66215892,10.01270929,11.5,12.7,1.78,1.68,0.5184349,3268.71,4010.27,3472.1487,0.371,0.489,0.427,-0.063,-71.318,-22.896,-27.716,-0.5100556,-0.547133378,-0.078042932,-0.018242467,0.10,81.96,10.49,10.601,9.907,6.223822242,11/9/2017,11/15/2017,11/3/2017,11/11/2016,10/13/2017,10/6/2017,8/11/2017
CVIA,Covia Holdings Corp.,CVIA.3Q17,1100,1135,3Q17,2017/3F,20.3,11/02/2017,4,9/30/2017,0.62,0.60,0.56,2.246,23.900002,2.355,18.55,2.037,13.25,-34.993614,39.999996,-23.662556,22.51526,3.7527204,1.9733906,3.7,11.4,5.5,17.66122813,25.01059918,27.418918,24.7,26.7,1.53,1.50,0.60566497,828.709,535.013,937.3693,0.094,0.127,0.154,0.027,-57.509,36.247,-25.636,-0.67588944,-0.33426048,-0.293850259,-0.355874359,0.03,33.00,8.36,3.032,8.935,13.11199709,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
CRC,California Resources Corp,CRC.3Q17,2100,2105,3Q17,2017/3F,13.2,11/07/2017,2,9/30/2017,-1.49,-1.59,-1.59,-4.762,10.46,-4.004,11.03,-5.037,7.24,-3.629768,52.348064,1.2855768,19.48663,4.211509,1.4943361,11.1,9.0,9.6,36.39740142,37.5174748,42.75059625,8.7,8.8,2.17,2.11,0.35355338,2403,1547,2022.264,-0.455,-0.363,-0.696,-0.333,-23.116,48.137,-0.209,0.24088707,0.162701824,-0.029854711,-0.148610672,0.06,-20.99,1.23,-6.771,-6.414,-15.84419476,11/6/2017,11/10/2017,10/31/2017,11/8/2016,10/10/2017,10/3/2017,8/8/2017
TNET,"TriNet Group, Inc.",TNET.3Q17,3300,3305,3Q17,2017/3F,11.2,11/03/2017,5,9/30/2017,0.25,0.25,0.26,1.575,33.62,1.585,34.89,1.602,39.71,73.55915,-12.137997,3.777516,22.535288,4.3555856,2.4124265,4.8,4.8,3.7,5.236129973,4.505678669,2.296313173,37.3,35.5,2.20,1.80,0.83666,546.9,646.6,748.815,0.047,0.045,0.040,-0.005,51.024,-16.494,1.365,0,0.313761025,0.162117931,1.280233391,0.40,6.76,-4.70,-0.794,-4.580,36.91991223,11/2/2017,11/8/2017,10/27/2017,11/4/2016,10/6/2017,9/29/2017,8/4/2017
GRPN,"Groupon, Inc.",GRPN.3Q17,3200,3210,3Q17,2017/3F,27.8,11/01/2017,3,9/30/2017,0.00,0.00,0.01,0.152,5.2,0.152,4.66,0.149,4.23,34.895836,10.165477,-5.091649,21.35216,3.3476949,1.9400477,4.9,6.1,7.8,8.187251586,7.680981255,10.70844625,4.6,4.4,1.97,2.09,0.7163504,3119.51,3143.35,2845.075,0.029,0.033,0.035,0.002,13.544,6.818,-7.032,-0.205375799,-0.376350098,0.065912195,-0.235439821,-0.11,-1.09,-5.34,-212.288,-154.908,-8.797375229,10/31/2017,11/6/2017,10/25/2017,11/2/2016,10/4/2017,9/27/2017,8/2/2017
PLCE,"Children's Place, Inc.",PLCE.3Q17,3500,3525,3Q17,2017/3F,51.9,11/15/2017,3,9/30/2017,2.46,2.47,2.46,7.714,118.15,7.786,112.65,7.630,100.25,19.805931,12.369084,5.132985,17.30218,5.27066,1.3927698,7.3,11.2,13.0,23.43092539,26.63170838,25.89056833,131.1,131.1,1.40,1.40,0.5163978,1725.77,1785.31,1833.56,0.065,0.069,0.076,0.007,2.504,7.098,3.740,-0.348409536,-0.435571951,-0.120186919,-0.095001504,0.00,16.39,0.00,-0.267,-0.126,6.245907624,11/14/2017,11/20/2017,11/8/2017,11/16/2016,10/18/2017,10/11/2017,8/16/2017
COTY,Coty Inc. Class A,COTY.3Q17,2400,2435,3Q17,2018/1F,113.5,11/09/2017,4,9/30/2017,0.07,0.07,0.26,0.760,16.53,0.785,14.46,0.935,19.46,-9.649592,-25.693726,-14.437866,17.740572,6.005144,0.9874463,10.2,10.0,10.6,12.61970933,12.40814516,11.30698091,18.5,20.6,1.83,1.76,0.6183469,4349.1,7650.3,9097.433,0.046,0.054,0.048,-0.006,-27.390,-31.699,-15.425,0.016329306,-0.041504284,0.017050427,0.116098933,0.07,27.72,11.36,-3.114,-73.678,109.1796694,11/8/2017,11/14/2017,11/2/2017,11/10/2016,10/12/2017,10/5/2017,8/10/2017
GRUB,"GrubHub, Inc.",GRUB.3Q17,3500,3550,3Q17,2017/3F,92.7,10/25/2017,3,9/30/2017,0.24,0.24,0.25,1.287,52.66,1.309,52,1.271,47.04,36.246037,10.544216,-2.2372603,17.459429,3.3520699,2.2674441,9.0,17.3,6.8,18.93237758,22.49123022,21.21578087,54.7,47.2,1.42,1.39,0.5646597,361.825,493.331,658.18176,0.024,0.025,0.027,0.002,18.787,7.192,-4.505,-0.480378029,0.325903429,-0.158232902,-0.107627587,0.03,5.10,-13.64,-0.096,-5.091,81.90610378,10/24/2017,10/30/2017,10/18/2017,10/26/2016,9/27/2017,9/20/2017,7/26/2017
EME,"EMCOR Group, Inc.",EME.3Q17,3100,3115,3Q17,2017/3F,20.9,10/26/2017,4,9/30/2017,0.82,0.84,0.87,3.776,69.38,3.794,69.45,3.724,68.71,16.669453,1.0769844,1.3128996,18.045748,3.506267,2.5930762,1.9,2.6,1.2,0.884541825,1.296558452,0.890300755,74.8,73.0,1.40,1.50,0.5477226,6718.72,7551.52,7644.15,0.054,0.055,0.054,0.000,-1.376,-2.429,-1.280,-0.269728359,0.588663035,-0.317777133,-0.006468522,-0.10,7.63,-2.34,-2.148,-5.315,13.77390336,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
CVI,"CVR Energy, Inc.",CVI.3Q17,2100,2120,3Q17,2017/3F,13.2,11/01/2017,3,9/30/2017,0.61,0.46,0.29,0.668,25.9,1.062,27.22,0.319,19.6,110.607216,38.87755,7.4615,21.35216,3.3476949,1.9400477,10.0,9.2,7.4,6.761436662,6.063920789,7.134806776,26.0,21.0,2.00,2.00,,5432.5,4782.4,5474.91,0.026,0.039,0.016,-0.023,89.255,35.530,5.521,0.079809779,0.345186288,0.115027207,-0.052330795,0.00,-4.48,-19.23,32.609,110.345,0.780671882,10/31/2017,11/6/2017,10/25/2017,11/2/2016,10/4/2017,9/27/2017,8/2/2017
CPRI,Capri Holdings Limited,CPRI.3Q17,3500,3525,3Q17,2017/2F,94.4,11/06/2017,1,9/30/2017,0.83,0.83,0.78,3.761,47.85,3.777,48.8,3.579,37.23,-5.9642134,31.077087,1.307869,19.638062,3.7957788,1.561439,5.0,5.0,4.4,6.756623812,7.044071984,5.352094093,47.9,36.3,1.84,1.95,0.5206764,4712.1,4347.9,4299.7144,0.079,0.077,0.096,0.019,-25.602,27.281,-0.254,0,0.119773623,-0.040807103,0.262426201,-0.11,-1.88,-24.16,-0.362,5.920,-8.751630908,11/3/2017,11/9/2017,10/30/2017,11/7/2016,10/9/2017,10/2/2017,8/7/2017
SPB.1,"Spectrum Brands Holdings, Inc.",SPB.1.3Q17,1200,1235,3Q17,2017/4F,45.3,11/16/2017,4,9/30/2017,1.47,1.47,1.53,6.297,105.92,6.352,104.15,6.231,107.96,-11.692482,-3.5290837,-0.91332793,16.774834,6.529236,1.1556745,11.8,16.8,14.1,10.87736149,10.8589526,10.51332078,138.3,143.7,1.23,1.23,0.388125,4690.4,5039.7,4984.4673,0.059,0.061,0.058,-0.003,-28.467,-10.058,-2.069,-0.294149819,-0.158387832,0.001695273,0.034626615,0.00,32.76,3.94,0.084,-3.562,6.269556967,11/15/2017,11/21/2017,11/9/2017,11/17/2016,10/19/2017,10/12/2017,8/17/2017
NRG,"NRG Energy, Inc.",NRG.3Q17,4700,4705,3Q17,2017/3F,171.9,11/02/2017,4,9/30/2017,0.84,1.39,1.30,1.427,25.59,1.682,24.77,1.394,23.98,152.41855,3.2944202,-0.52208304,22.51526,3.7527204,1.9733906,2.5,3.8,2.6,5.831372345,5.721880926,7.118011217,29.3,27.9,1.33,1.25,0.65133893,14674,12351,11174.533,0.056,0.068,0.058,-0.010,129.903,-0.458,-2.495,-0.331771352,-0.018703488,0.019135564,-0.180758197,0.08,18.18,-4.66,-39.227,-34.894,-23.84807823,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
ERI,Eldorado Resorts Inc,ERI.3Q17,3400,3445,3Q17,2017/3F,18.1,11/03/2017,5,9/30/2017,0.27,0.28,0.30,1.211,25.65,1.340,25.25,1.053,20.3,144.44444,24.384235,-1.5594542,22.535288,4.3555856,2.4124265,9.8,9.8,8.4,19.64495713,17.54112098,13.01721381,28.0,23.4,1.20,1.20,0.4472136,719.784,892.896,1558.785,0.047,0.053,0.052,-0.001,121.909,20.029,-3.972,0,0.171284059,0.119937384,0.509152221,0.00,10.89,-16.43,-3.941,-11.360,116.5628855,11/2/2017,11/8/2017,10/27/2017,11/4/2016,10/6/2017,9/29/2017,8/4/2017
KBH,KB Home,KBH.3Q17,1400,1415,3Q17,2017/3F,51.9,09/29/2017,5,9/30/2017,0.46,0.47,0.47,2.013,24.12,1.958,20.88,1.880,23.97,33.932995,-12.891113,-4.8747244,13.99535,3.0797482,2.5939345,5.5,5.2,3.0,11.14377579,13.25716708,13.07907279,22.3,22.0,2.14,2.12,0.4511889,3032.03,3594.64,4306.063,0.083,0.094,0.078,-0.015,19.938,-15.971,-7.469,0.066848798,0.84761215,-0.159415,-0.147968975,0.02,7.01,-1.40,-1.853,-1.853,42.01914229,9/28/2017,10/4/2017,9/22/2017,9/30/2016,9/1/2017,8/25/2017,6/30/2017
WCG,"WellCare Health Plans, Inc.",WCG.3Q17,3350,3355,3Q17,2017/3F,55.8,10/31/2017,2,9/30/2017,1.92,1.89,1.97,7.751,171.74,7.803,177.59,7.450,178.02,44.744648,-0.24154782,7.357025,20.405674,3.793633,2.933097,4.7,4.8,6.6,4.04845196,5.151267855,3.680951205,194.3,181.4,1.60,1.85,0.6324555,13890.2,14237.1,16895.13,0.045,0.044,0.042,-0.002,24.339,-4.035,4.424,-0.031651978,-0.297182176,-0.214086304,0.099838529,-0.25,9.41,-6.66,1.349,-2.901,21.6334538,10/30/2017,11/3/2017,10/24/2017,11/1/2016,10/3/2017,9/26/2017,8/1/2017
GWW,"W.W. Grainger, Inc.",GWW.3Q17,3250,3255,3Q17,2017/3F,159.3,10/17/2017,2,9/30/2017,2.55,2.56,2.60,10.802,179.75,10.792,173.91,10.795,174.48,-17.113573,-0.32668114,4.5823574,17.045902,3.6917686,2.4263024,12.4,10.5,9.1,18.15848244,15.92901254,14.28209986,172.9,180.6,2.18,2.20,0.47609523,9973.38,10137.2,10364.888,0.060,0.062,0.062,0.000,-34.159,-4.018,2.156,0.186443752,0.363177436,0.139962844,0.271415451,-0.02,-0.59,4.44,-0.275,-1.676,3.92552976,10/16/2017,10/20/2017,10/10/2017,10/18/2016,9/19/2017,9/12/2017,7/18/2017
CPRT,"Copart, Inc.",CPRT.3Q17,3200,3205,3Q17,2018/1F,37.8,11/22/2017,3,9/30/2017,0.26,0.26,0.32,1.453,34.37,1.492,35.95,1.422,31.79,31.168592,13.085878,-1.3175964,15.452635,5.15393,0.028860569,7.8,5.2,10.2,3.653320427,3.793502581,4.117842433,35.3,32.0,1.85,1.86,0.3374743,1268.44,1447.98,1616.125,0.042,0.042,0.045,0.003,15.716,7.932,-1.346,0.517707663,-0.2338254,-0.036953225,-0.112807135,-0.01,-1.85,-9.31,-3.571,-19.048,27.41044117,11/21/2017,11/27/2017,11/15/2017,11/23/2016,10/25/2017,10/18/2017,8/23/2017
HFC,HollyFrontier Corporation,HFC.3Q17,2100,2120,3Q17,2017/3F,86.0,11/01/2017,3,9/30/2017,0.89,0.86,0.65,2.037,35.97,2.361,36.3,1.781,30.49,49.43136,19.055426,4.6712756,21.35216,3.3476949,1.9400477,4.7,3.5,7.1,7.369932598,7.575381895,7.534143342,35.7,31.5,1.97,1.82,0.6960439,13237.9,10535.7,12847.667,0.057,0.065,0.058,-0.007,28.079,15.708,2.731,0.354768956,-0.328523124,-0.027120652,-0.021795543,0.16,-1.61,-11.71,4.144,36.686,-2.947846713,10/31/2017,11/6/2017,10/25/2017,11/2/2016,10/4/2017,9/27/2017,8/2/2017
NCS,"NCI Building Systems, Inc.",NCS.3Q17,1200,1230,3Q17,2017/4F,10.3,12/07/2017,4,9/30/2017,0.29,0.30,0.37,1.022,15.6,1.057,16.7,1.081,13.35,-11.204481,25.09364,5.6962013,14.151657,7.793081,2.7431011,2.6,3.2,3.6,3.095168149,2.773498727,3.221629927,17.4,17.8,1.38,1.38,0.51754916,1563.69,1684.92,1759.9667,0.066,0.063,0.081,0.018,-25.356,17.301,2.953,-0.181193428,-0.262649991,0.115979654,-0.039253974,0.00,4.42,1.79,-2.829,-22.065,12.55214908,12/6/2017,12/12/2017,11/30/2017,12/8/2016,11/9/2017,11/2/2017,9/7/2017
GME,GameStop Corp. Class A,GME.3Q17,3500,3540,3Q17,2017/3F,48.1,11/22/2017,3,9/30/2017,0.43,0.43,0.44,3.316,20.66,3.325,16,3.330,21.48,-24.750572,-25.512106,-20.199495,15.452635,5.15393,0.028860569,14.8,17.7,14.6,31.59176653,27.93253085,28.26341421,22.1,23.4,1.77,1.67,0.5633007,9363.8,8607.9,8810.51,0.160,0.208,0.155,-0.053,-40.203,-30.666,-20.228,-0.166780801,0.009760246,0.131002654,0.117761863,0.10,37.81,6.01,0.356,-3.909,-5.908819069,11/21/2017,11/27/2017,11/15/2017,11/23/2016,10/25/2017,10/18/2017,8/23/2017
COHR,"Coherent, Inc.",COHR.3Q17,1300,1315,3Q17,2017/4F,144.7,11/08/2017,3,9/30/2017,3.48,3.43,3.42,14.433,235.17,14.695,256.77,14.073,219.44,106.057335,17.011475,5.1775575,18.238008,4.432678,1.5052676,4.8,2.8,2.1,6.669166771,6.953807782,3.698999386,290.8,290.6,1.00,1.00,0,802.5,857.385,1710.302,0.061,0.057,0.064,0.007,87.819,12.579,3.672,0.699424822,1.264373328,-0.040933115,0.802965093,0.00,13.24,-0.08,1.238,1.534,113.1217445,11/7/2017,11/13/2017,11/1/2017,11/9/2016,10/11/2017,10/4/2017,8/9/2017
AMZN,"Amazon.com, Inc.",AMZN.3Q17,3500,3550,3Q17,2017/3F,"3,361.0",10/27/2017,5,9/30/2017,0.02,0.06,0.20,6.935,961.35,7.102,982.91,6.774,1020.04,23.83424,-3.6400557,2.9117346,18.800236,4.2098045,3.0189514,2.1,1.5,1.1,1.353913233,1.419732967,1.272434819,1171.2,1144.4,1.19,1.21,0.42417684,107006,135987,169129.2,0.007,0.007,0.007,-0.001,5.034,-7.850,-0.107,0.358536517,0.807921292,-0.046360643,0.064033468,-0.02,19.15,-2.29,-55.756,-87.405,58.05580995,10/26/2017,11/1/2017,10/20/2017,10/28/2016,9/29/2017,9/22/2017,7/28/2017
COG,Cabot Oil & Gas Corporation,COG.3Q17,2100,2105,3Q17,2017/3F,130.7,10/27/2017,5,9/30/2017,0.08,0.10,0.11,0.770,26.75,0.803,25.53,0.727,25.5,30.360615,0.11764765,-3.9503336,18.800236,4.2098045,3.0189514,3.0,4.5,2.8,3.564698768,4.414526996,4.42461581,29.8,28.9,1.37,1.41,0.4648968,1357.15,1155.67,1825.2163,0.029,0.031,0.029,-0.003,11.560,-4.092,-6.969,-0.332804093,0.086739544,-0.192507199,-0.194348409,-0.04,16.63,-2.82,-25.510,-32.753,34.48891427,10/26/2017,11/1/2017,10/20/2017,10/28/2016,9/29/2017,9/22/2017,7/28/2017
